,label
8596,1
8597,1
8598,1
8599,1
8600,0
8601,1
8602,0
8603,0
8604,1
8605,1
8606,0
8607,1
8608,1
8609,1
8610,0
8611,0
8612,1
8613,0
8614,0
8615,0
8616,1
8617,1
8618,0
8619,1
8620,0
8621,1
8622,0
8623,1
8624,1
8625,0
8626,1
8627,0
8628,0
8629,1
8630,0
8631,0
8632,0
8633,1
8634,0
8635,0
8636,1
8637,1
8638,1
8639,0
8640,1
8641,1
8642,0
8643,0
8644,1
8645,0
8646,1
8647,0
8648,0
8649,0
8650,1
8651,0
8652,1
8653,0
8654,0
8655,1
8656,0
8657,1
8658,1
8659,1
8660,1
8661,1
8662,0
8663,1
8664,0
8665,1
8666,0
8667,0
8668,0
8669,1
8670,1
8671,1
8672,0
8673,1
8674,1
8675,1
8676,1
8677,1
8678,0
8679,0
8680,1
8681,1
8682,0
8683,1
8684,1
8685,1
8686,1
8687,1
8688,0
8689,0
8690,1
8691,1
8692,0
8693,0
8694,1
8695,1
8696,1
8697,1
8698,1
8699,0
8700,0
8701,0
8702,0
8703,0
8704,1
8705,1
8706,0
8707,1
8708,1
8709,1
8710,1
8711,1
8712,0
8713,0
8714,1
8715,1
8716,1
8717,1
8718,1
8719,0
8720,1
8721,1
8722,1
8723,1
8724,0
8725,0
8726,0
8727,1
8728,0
8729,1
8730,1
8731,1
8732,1
8733,1
8734,0
8735,1
8736,1
8737,1
8738,1
8739,1
8740,0
8741,1
8742,1
8743,0
8744,1
8745,0
8746,0
8747,0
8748,1
8749,1
8750,1
8751,1
8752,1
8753,1
8754,0
8755,0
8756,1
8757,0
8758,1
8759,1
8760,0
8761,1
8762,0
8763,1
8764,0
8765,0
8766,0
8767,1
8768,1
8769,0
8770,1
8771,1
8772,1
8773,1
8774,0
8775,1
8776,0
8777,1
8778,1
8779,0
8780,1
8781,0
8782,1
8783,1
8784,1
8785,1
8786,1
8787,0
8788,1
8789,1
8790,1
8791,0
8792,1
8793,0
8794,1
8795,0
8796,1
8797,1
8798,0
8799,0
8800,0
8801,1
8802,0
8803,1
8804,0
8805,1
8806,0
8807,0
8808,1
8809,0
8810,1
8811,0
8812,0
8813,0
8814,1
8815,1
8816,1
8817,1
8818,1
8819,1
8820,1
8821,1
8822,0
8823,1
8824,0
8825,1
8826,0
8827,0
8828,1
8829,1
8830,0
8831,0
8832,1
8833,1
8834,1
8835,1
8836,1
8837,0
8838,0
8839,1
8840,1
8841,1
8842,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,1
8849,1
8850,1
8851,0
8852,0
8853,0
8854,0
8855,0
8856,1
8857,0
8858,1
8859,1
8860,1
8861,1
8862,0
8863,0
8864,1
8865,1
8866,0
8867,1
8868,0
8869,1
8870,1
8871,1
8872,0
8873,0
8874,0
8875,1
8876,1
8877,0
8878,1
8879,1
8880,0
8881,0
8882,1
8883,0
8884,1
8885,1
8886,0
8887,0
8888,1
8889,1
8890,0
8891,1
8892,0
8893,0
8894,1
8895,0
8896,1
8897,0
8898,1
8899,0
8900,0
8901,1
8902,1
8903,0
8904,0
8905,0
8906,0
8907,1
8908,1
8909,0
8910,1
8911,1
8912,0
8913,0
8914,1
8915,0
8916,0
8917,0
8918,1
8919,1
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,1
8927,1
8928,1
8929,0
8930,0
8931,1
8932,1
8933,0
8934,0
8935,1
8936,1
8937,0
8938,1
8939,1
8940,1
8941,1
8942,0
8943,1
8944,0
8945,0
8946,1
8947,0
8948,0
8949,1
8950,1
8951,0
8952,1
8953,1
8954,0
8955,1
8956,0
8957,1
8958,0
8959,0
8960,0
8961,0
8962,0
8963,1
8964,0
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,1
8972,0
8973,1
8974,1
8975,0
8976,1
8977,1
8978,1
8979,1
8980,0
8981,0
8982,1
8983,0
8984,1
8985,1
8986,0
8987,1
8988,1
8989,0
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,1
8997,0
8998,1
8999,1
9000,0
9001,1
9002,0
9003,1
9004,1
9005,0
9006,1
9007,0
9008,1
9009,1
9010,1
9011,1
9012,1
9013,1
9014,1
9015,0
9016,1
9017,1
9018,0
9019,1
9020,0
9021,0
9022,1
9023,0
9024,0
9025,1
9026,0
9027,1
9028,1
9029,1
9030,0
9031,1
9032,0
9033,1
9034,0
9035,0
9036,1
9037,0
9038,0
9039,1
9040,0
9041,0
9042,1
9043,0
9044,0
9045,0
9046,0
9047,1
9048,0
9049,1
9050,0
9051,1
9052,0
9053,1
9054,1
9055,0
9056,1
9057,1
9058,1
9059,1
9060,1
9061,0
9062,1
9063,0
9064,0
9065,1
9066,1
9067,1
9068,1
9069,0
9070,0
9071,1
9072,0
9073,0
9074,1
9075,0
9076,0
9077,1
9078,0
9079,0
9080,0
9081,1
9082,1
9083,0
9084,0
9085,0
9086,1
9087,0
9088,0
9089,0
9090,1
9091,1
9092,0
9093,1
9094,1
9095,0
9096,1
9097,0
9098,1
9099,0
9100,1
9101,1
9102,1
9103,1
9104,1
9105,0
9106,1
9107,0
9108,1
9109,1
9110,0
9111,0
9112,1
9113,1
9114,1
9115,0
9116,1
9117,0
9118,0
9119,1
9120,0
9121,1
9122,0
9123,0
9124,1
9125,0
9126,1
9127,0
9128,0
9129,1
9130,1
9131,1
9132,1
9133,1
9134,1
9135,1
9136,1
9137,1
9138,1
9139,1
9140,1
9141,1
9142,1
9143,0
9144,1
9145,0
9146,0
9147,0
9148,1
9149,1
9150,1
9151,0
9152,0
9153,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9160,1
9161,0
9162,1
9163,0
9164,1
9165,0
9166,0
9167,1
9168,0
9169,0
9170,1
9171,1
9172,1
9173,0
9174,1
9175,1
9176,1
9177,1
9178,0
9179,0
9180,1
9181,1
9182,1
9183,1
9184,1
9185,1
9186,1
9187,0
9188,0
9189,0
9190,0
9191,1
9192,0
9193,1
9194,1
9195,1
9196,0
9197,0
9198,1
9199,0
9200,1
9201,0
9202,0
9203,1
9204,1
9205,1
9206,0
9207,1
9208,0
9209,0
9210,1
9211,0
9212,1
9213,0
9214,0
9215,1
9216,0
9217,1
9218,0
9219,0
9220,1
9221,1
9222,1
9223,0
9224,1
9225,1
9226,0
9227,0
9228,1
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,0
9236,0
9237,1
9238,0
9239,0
9240,0
9241,1
9242,1
9243,0
9244,1
9245,0
9246,1
9247,1
9248,1
9249,1
9250,0
9251,0
9252,0
9253,0
9254,0
9255,1
9256,1
9257,0
9258,0
9259,1
9260,1
9261,1
9262,0
9263,1
9264,0
9265,1
9266,0
9267,0
9268,1
9269,0
9270,1
9271,1
9272,1
9273,1
9274,0
9275,1
9276,1
9277,0
9278,0
9279,1
9280,1
9281,0
9282,0
9283,0
9284,1
9285,0
9286,0
9287,1
9288,0
9289,1
9290,1
9291,0
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,0
9299,0
9300,1
9301,0
9302,1
9303,0
9304,1
9305,0
9306,1
9307,0
9308,1
9309,0
9310,1
9311,0
9312,1
9313,1
9314,1
9315,1
9316,0
9317,1
9318,0
9319,1
9320,0
9321,1
9322,1
9323,0
9324,1
9325,0
9326,0
9327,0
9328,1
9329,0
9330,1
9331,0
9332,0
9333,1
9334,0
9335,1
9336,1
9337,1
9338,1
9339,0
9340,0
9341,0
9342,1
9343,1
9344,1
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,1
9352,1
9353,0
9354,1
9355,1
9356,1
9357,1
9358,0
9359,1
9360,0
9361,0
9362,0
9363,1
9364,0
9365,1
9366,0
9367,1
9368,1
9369,1
9370,1
9371,1
9372,1
9373,1
9374,0
9375,1
9376,0
9377,0
9378,0
9379,0
9380,1
9381,1
9382,1
9383,1
9384,1
9385,1
9386,0
9387,0
9388,0
9389,0
9390,1
9391,0
9392,1
9393,0
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,1
9401,1
9402,1
9403,1
9404,0
9405,0
9406,0
9407,1
9408,1
9409,1
9410,0
9411,1
9412,0
9413,1
9414,1
9415,1
9416,1
9417,0
9418,1
9419,1
9420,1
9421,1
9422,1
9423,0
9424,1
9425,1
9426,1
9427,0
9428,1
9429,1
9430,0
9431,0
9432,0
9433,1
9434,0
9435,0
9436,0
9437,1
9438,0
9439,0
9440,1
9441,1
9442,0
9443,1
9444,0
9445,1
9446,0
9447,1
9448,1
9449,1
9450,0
9451,1
9452,0
9453,0
9454,1
9455,1
9456,1
9457,0
9458,0
9459,0
9460,0
9461,1
9462,0
9463,0
9464,0
9465,0
9466,0
9467,0
9468,0
9469,1
9470,1
9471,0
9472,0
9473,1
9474,0
9475,1
9476,0
9477,0
9478,0
9479,0
9480,1
9481,1
9482,0
9483,1
9484,1
9485,0
9486,0
9487,1
9488,0
9489,1
9490,1
9491,0
9492,0
9493,1
9494,1
9495,1
9496,0
9497,0
9498,1
9499,1
9500,1
9501,1
9502,0
9503,1
9504,0
9505,1
9506,1
9507,1
9508,0
9509,1
9510,1
9511,0
9512,1
9513,1
9514,0
9515,1
9516,0
9517,0
9518,0
9519,1
9520,1
9521,1
9522,1
9523,1
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,1
9531,0
9532,1
9533,1
9534,0
9535,0
9536,1
9537,0
9538,0
9539,0
9540,0
9541,0
9542,1
9543,1
9544,1
9545,1
9546,1
9547,1
9548,0
9549,1
9550,0
9551,1
9552,0
9553,1
9554,0
9555,1
9556,1
9557,1
9558,1
9559,0
9560,0
9561,1
9562,1
9563,1
9564,0
9565,1
9566,1
9567,1
9568,0
9569,1
9570,1
9571,1
9572,0
9573,1
9574,1
9575,1
9576,1
9577,0
9578,0
9579,0
9580,0
9581,1
9582,1
9583,0
9584,1
9585,1
9586,1
9587,1
9588,1
9589,1
9590,1
9591,0
9592,1
9593,0
9594,1
9595,0
9596,1
9597,1
9598,0
9599,0
9600,1
9601,0
9602,0
9603,0
9604,1
9605,0
9606,1
9607,0
9608,1
9609,0
9610,0
9611,1
9612,1
9613,1
9614,1
9615,0
9616,1
9617,1
9618,1
9619,0
9620,1
9621,1
9622,1
9623,0
9624,1
9625,1
9626,0
9627,0
9628,1
9629,1
9630,0
9631,1
9632,1
9633,0
9634,1
9635,0
9636,1
9637,0
9638,1
9639,1
9640,1
9641,1
9642,1
9643,1
9644,0
9645,1
9646,0
9647,1
9648,1
9649,1
9650,1
9651,0
9652,1
9653,1
9654,0
9655,0
9656,1
9657,0
9658,0
9659,1
9660,1
9661,0
9662,0
9663,1
9664,0
9665,0
9666,1
9667,0
9668,0
9669,1
9670,1
9671,0
9672,0
9673,1
9674,0
9675,1
9676,0
9677,1
9678,1
9679,0
9680,1
9681,0
9682,1
9683,1
9684,1
9685,0
9686,1
9687,1
9688,1
9689,0
9690,0
9691,1
9692,1
9693,1
9694,1
9695,1
9696,1
9697,1
9698,1
9699,0
9700,1
9701,1
9702,1
9703,0
9704,1
9705,1
9706,1
9707,0
9708,1
9709,1
9710,0
9711,0
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,0
9720,0
9721,1
9722,0
9723,1
9724,1
9725,1
9726,0
9727,0
9728,0
9729,0
9730,0
9731,0
9732,1
9733,1
9734,1
9735,1
9736,1
9737,1
9738,1
9739,0
9740,1
9741,1
9742,1
9743,1
9744,1
9745,0
9746,1
9747,0
9748,0
9749,1
9750,0
9751,1
9752,1
9753,1
9754,1
9755,0
9756,0
9757,1
9758,1
9759,1
9760,0
9761,1
9762,1
9763,1
9764,1
9765,0
9766,1
9767,1
9768,1
9769,1
9770,1
9771,1
9772,1
9773,0
9774,1
9775,1
9776,1
9777,0
9778,0
9779,1
9780,1
9781,1
9782,0
9783,0
9784,1
9785,0
9786,0
9787,1
9788,1
9789,1
9790,1
9791,1
9792,1
9793,0
9794,0
9795,0
9796,0
9797,1
9798,0
9799,0
9800,1
9801,1
9802,1
9803,1
9804,1
9805,1
9806,1
9807,1
9808,1
9809,0
9810,1
9811,0
9812,1
9813,0
9814,1
9815,1
9816,0
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,0
9825,0
9826,0
9827,1
9828,1
9829,1
9830,0
9831,1
9832,0
9833,1
9834,0
9835,1
9836,1
9837,1
9838,0
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,0
9846,1
9847,1
9848,1
9849,0
9850,0
9851,1
9852,1
9853,0
9854,0
9855,1
9856,0
9857,1
9858,0
9859,0
9860,1
9861,1
9862,0
9863,0
9864,0
9865,0
9866,1
9867,0
9868,0
9869,1
9870,1
9871,1
9872,1
9873,1
9874,0
9875,1
9876,0
9877,1
9878,0
9879,1
9880,1
9881,1
9882,0
9883,0
9884,0
9885,0
9886,1
9887,0
9888,1
9889,1
9890,0
9891,0
9892,0
9893,1
9894,0
9895,0
9896,1
9897,1
9898,0
9899,1
9900,1
9901,1
9902,1
9903,1
9904,0
9905,0
9906,1
9907,1
9908,0
9909,0
9910,0
9911,0
9912,1
9913,1
9914,1
9915,1
9916,1
9917,0
9918,1
9919,1
9920,1
9921,0
9922,1
9923,1
9924,1
9925,0
9926,1
9927,0
9928,0
9929,0
9930,1
9931,1
9932,0
9933,0
9934,1
9935,0
9936,1
9937,0
9938,1
9939,0
9940,0
9941,1
9942,1
9943,1
9944,0
9945,0
9946,0
9947,0
9948,1
9949,0
9950,0
9951,1
9952,0
9953,1
9954,0
9955,0
9956,0
9957,1
9958,1
9959,0
9960,1
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,1
9971,1
9972,0
9973,1
9974,0
9975,1
9976,1
9977,1
9978,1
9979,0
9980,1
9981,1
9982,1
9983,1
9984,0
9985,0
9986,1
9987,1
9988,0
9989,1
9990,0
9991,1
9992,0
9993,0
9994,1
9995,1
9996,1
9997,1
9998,0
9999,1
10000,0
10001,0
10002,0
10003,1
10004,1
10005,0
10006,1
10007,0
10008,1
10009,1
10010,0
10011,0
10012,0
10013,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,1
10020,1
10021,1
10022,0
10023,0
10024,0
10025,0
10026,1
10027,1
10028,0
10029,0
10030,1
10031,1
10032,0
10033,1
10034,0
10035,1
10036,0
10037,1
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,1
10045,0
10046,0
10047,1
10048,1
10049,0
10050,1
10051,0
10052,0
10053,0
10054,1
10055,1
10056,0
10057,1
10058,1
10059,1
10060,1
10061,0
10062,1
10063,1
10064,1
10065,1
10066,1
10067,1
10068,1
10069,1
10070,0
10071,0
10072,1
10073,1
10074,1
10075,1
10076,0
10077,1
10078,1
10079,1
10080,0
10081,1
10082,0
10083,1
10084,0
10085,1
10086,1
10087,0
10088,1
10089,1
10090,0
10091,0
10092,0
10093,1
10094,1
10095,1
10096,0
10097,0
10098,1
10099,0
10100,0
10101,1
10102,0
10103,0
10104,0
10105,0
10106,1
10107,1
10108,1
10109,1
10110,1
10111,0
10112,1
10113,0
10114,0
10115,0
10116,1
10117,0
10118,1
10119,1
10120,1
10121,1
10122,1
10123,1
10124,0
10125,1
10126,1
10127,1
10128,1
10129,1
10130,0
10131,1
10132,1
10133,0
10134,1
10135,0
10136,1
10137,0
10138,1
10139,1
10140,0
10141,1
10142,0
10143,1
10144,0
10145,1
10146,1
10147,1
10148,1
10149,1
10150,0
10151,1
10152,0
10153,0
10154,0
10155,1
10156,0
10157,1
10158,0
10159,0
10160,1
10161,0
10162,1
10163,1
10164,0
10165,0
10166,0
10167,0
10168,1
10169,1
10170,1
10171,1
10172,0
10173,1
10174,0
10175,1
10176,1
10177,0
10178,1
10179,1
10180,1
10181,1
10182,1
10183,0
10184,1
10185,1
10186,0
10187,1
10188,1
10189,0
10190,1
10191,1
10192,1
10193,1
10194,1
10195,1
10196,0
10197,1
10198,1
10199,1
10200,0
10201,1
10202,0
10203,0
10204,0
10205,0
10206,1
10207,0
10208,1
10209,0
10210,0
10211,1
10212,1
10213,1
10214,1
10215,1
10216,1
10217,1
10218,1
10219,0
10220,1
10221,1
10222,1
10223,1
10224,0
10225,1
10226,1
10227,1
10228,1
10229,1
10230,1
10231,0
10232,1
10233,1
10234,0
10235,1
10236,1
10237,1
10238,0
10239,1
10240,1
10241,0
10242,0
10243,1
10244,0
10245,1
10246,0
10247,0
10248,1
10249,1
10250,0
10251,1
10252,1
10253,1
10254,1
10255,0
10256,1
10257,0
10258,1
10259,0
10260,0
10261,1
10262,0
10263,1
10264,1
10265,1
10266,1
10267,0
10268,1
10269,1
10270,1
10271,1
10272,0
10273,0
10274,0
10275,1
10276,0
10277,0
10278,0
10279,1
10280,1
10281,1
10282,1
10283,0
10284,0
10285,0
10286,0
10287,1
10288,1
10289,1
10290,1
10291,0
10292,1
10293,0
10294,1
10295,0
10296,1
10297,0
10298,0
10299,0
10300,0
10301,0
10302,0
10303,1
10304,0
10305,1
10306,0
10307,0
10308,1
10309,1
10310,1
10311,0
10312,0
10313,1
10314,0
10315,0
10316,0
10317,1
10318,0
10319,1
10320,1
10321,1
10322,1
10323,1
10324,1
10325,1
10326,1
10327,0
10328,1
10329,1
10330,0
10331,1
10332,1
10333,1
10334,1
10335,0
10336,0
10337,1
10338,1
10339,0
10340,0
10341,1
10342,1
10343,0
10344,1
10345,1
10346,1
10347,1
10348,1
10349,1
10350,1
10351,1
10352,1
10353,0
10354,0
10355,1
10356,1
10357,0
10358,0
10359,1
10360,1
10361,1
10362,0
10363,1
10364,1
10365,1
10366,0
10367,0
10368,1
10369,1
10370,0
10371,1
10372,0
10373,1
10374,1
10375,1
10376,0
10377,1
10378,1
10379,0
10380,0
10381,0
10382,1
10383,1
10384,0
10385,0
10386,1
10387,0
10388,1
10389,1
10390,1
10391,1
10392,0
10393,0
10394,0
10395,1
10396,1
10397,1
10398,0
10399,1
10400,0
10401,1
10402,0
10403,0
10404,1
10405,0
10406,0
10407,0
10408,1
10409,1
10410,1
10411,0
10412,0
10413,1
10414,0
10415,1
10416,1
10417,0
10418,1
10419,0
10420,1
10421,1
10422,0
10423,0
10424,0
10425,1
10426,0
10427,1
10428,0
10429,1
10430,1
10431,1
10432,1
10433,0
10434,1
10435,1
10436,0
10437,1
10438,1
10439,0
10440,1
10441,0
10442,0
10443,1
10444,0
10445,0
10446,1
10447,1
10448,0
10449,0
10450,0
10451,0
10452,1
10453,1
10454,0
10455,1
10456,0
10457,1
10458,0
10459,1
10460,1
10461,1
10462,0
10463,0
10464,1
10465,0
10466,0
10467,1
10468,1
10469,1
10470,0
10471,0
10472,1
10473,0
10474,0
10475,1
10476,0
10477,0
10478,1
10479,0
10480,1
10481,0
10482,0
10483,1
10484,1
10485,1
10486,1
10487,0
10488,1
10489,0
10490,1
10491,1
10492,1
10493,1
10494,0
10495,1
10496,1
10497,1
10498,0
10499,1
10500,0
10501,0
10502,1
10503,0
10504,1
10505,1
10506,0
10507,0
10508,0
10509,1
10510,1
10511,1
10512,0
10513,1
10514,0
10515,1
10516,1
10517,1
10518,1
10519,0
10520,1
10521,0
10522,1
10523,1
10524,0
10525,1
10526,1
10527,1
10528,1
10529,1
10530,0
10531,1
10532,1
10533,0
10534,1
10535,1
10536,1
10537,1
10538,0
10539,1
10540,0
10541,0
10542,0
10543,1
10544,0
10545,1
10546,1
10547,0
10548,0
10549,1
10550,1
10551,1
10552,1
10553,1
10554,0
10555,0
10556,1
10557,1
10558,1
10559,1
10560,1
10561,0
10562,0
10563,1
10564,0
10565,1
10566,0
10567,0
10568,1
10569,0
10570,0
10571,1
10572,0
10573,1
10574,1
10575,0
10576,1
10577,0
10578,0
10579,0
10580,0
10581,0
10582,1
10583,0
10584,1
10585,0
10586,0
10587,0
10588,1
10589,1
10590,1
10591,1
10592,1
10593,0
10594,0
10595,0
10596,0
10597,1
10598,0
10599,1
10600,0
10601,1
10602,1
10603,0
10604,1
10605,1
10606,0
10607,1
10608,1
10609,0
10610,1
10611,1
10612,1
10613,1
10614,1
10615,1
10616,0
10617,1
10618,0
10619,0
10620,1
10621,1
10622,1
10623,0
10624,1
10625,1
10626,1
10627,1
10628,1
10629,1
10630,1
10631,1
10632,0
10633,1
10634,1
10635,1
10636,1
10637,1
10638,1
10639,0
10640,0
10641,0
10642,1
10643,1
10644,0
10645,0
10646,1
10647,1
10648,1
10649,1
10650,0
10651,0
10652,0
10653,0
10654,1
10655,0
10656,0
10657,1
10658,1
10659,0
10660,1
10661,0
10662,1
10663,0
10664,0
10665,0
10666,0
10667,0
10668,1
10669,1
10670,1
10671,1
10672,1
10673,0
10674,0
10675,0
10676,1
10677,1
10678,1
10679,1
10680,1
10681,1
10682,1
10683,0
10684,1
10685,1
10686,1
10687,1
10688,0
10689,1
10690,1
10691,0
10692,0
10693,1
10694,1
10695,1
10696,0
10697,1
10698,0
10699,1
10700,1
10701,0
10702,0
10703,1
10704,0
10705,1
10706,1
10707,1
10708,0
10709,0
10710,0
10711,1
10712,1
10713,1
10714,0
10715,1
10716,0
10717,1
10718,1
10719,1
10720,1
10721,0
10722,0
10723,1
10724,0
10725,0
10726,0
10727,1
10728,0
10729,1
10730,0
10731,1
10732,1
10733,1
10734,0
10735,1
10736,0
10737,1
10738,0
10739,0
10740,1
10741,0
10742,0
10743,0
10744,0
10745,1
10746,1
10747,1
10748,0
10749,0
10750,1
10751,0
10752,1
10753,1
10754,0
10755,1
10756,0
10757,1
10758,1
10759,1
10760,0
10761,1
10762,1
10763,1
10764,0
10765,1
10766,1
10767,1
10768,0
10769,1
10770,0
10771,1
10772,0
10773,1
10774,1
10775,1
10776,0
10777,1
10778,1
10779,0
10780,1
10781,0
10782,1
10783,1
10784,1
10785,1
10786,1
10787,0
10788,0
10789,1
10790,0
10791,0
10792,0
10793,0
10794,1
10795,1
10796,0
10797,0
10798,0
10799,0
10800,0
10801,0
10802,0
10803,0
10804,1
10805,0
10806,1
10807,1
10808,1
10809,0
10810,1
10811,0
10812,1
10813,0
10814,0
10815,1
10816,0
10817,1
10818,1
10819,1
10820,1
10821,1
10822,1
10823,0
10824,1
10825,0
10826,1
10827,1
10828,1
10829,0
10830,1
10831,1
10832,1
10833,0
10834,1
10835,1
10836,1
10837,0
10838,1
10839,0
10840,1
10841,1
10842,1
10843,1
10844,0
10845,1
10846,0
10847,0
10848,1
10849,1
10850,0
10851,0
10852,0
10853,1
10854,1
10855,1
10856,0
10857,0
10858,1
10859,1
10860,0
10861,1
10862,0
10863,0
10864,1
10865,0
10866,1
10867,1
10868,0
10869,1
10870,1
10871,0
10872,0
10873,0
10874,1
10875,1
10876,1
10877,0
10878,0
10879,1
10880,0
10881,0
10882,0
10883,0
10884,1
10885,1
10886,0
10887,0
10888,1
10889,1
10890,1
10891,1
10892,0
10893,0
10894,0
10895,0
10896,1
10897,1
10898,0
10899,1
10900,1
10901,1
10902,0
10903,1
10904,1
10905,1
10906,0
10907,1
10908,1
10909,1
10910,1
10911,1
10912,0
10913,1
10914,1
10915,1
10916,0
10917,1
10918,1
10919,1
10920,1
10921,1
10922,0
10923,0
10924,0
10925,0
10926,1
10927,1
10928,1
10929,1
10930,0
10931,1
10932,0
10933,0
10934,1
10935,0
10936,1
10937,1
10938,0
10939,0
10940,0
10941,1
10942,1
10943,0
10944,1
10945,0
10946,1
10947,1
10948,1
10949,1
10950,1
10951,0
10952,0
10953,0
10954,0
10955,0
10956,1
10957,1
10958,1
10959,0
10960,1
10961,1
10962,0
10963,1
10964,1
10965,1
10966,0
10967,1
10968,0
10969,0
10970,0
10971,0
10972,1
10973,1
10974,1
10975,1
10976,1
10977,0
10978,0
10979,0
10980,0
10981,1
10982,0
10983,0
10984,1
10985,1
10986,0
10987,1
10988,1
10989,0
10990,0
10991,0
10992,0
10993,0
10994,1
10995,1
10996,1
10997,0
10998,1
10999,0
11000,1
11001,1
11002,0
11003,0
11004,0
11005,1
11006,1
11007,1
11008,0
11009,1
11010,1
11011,0
11012,1
11013,1
11014,0
11015,0
11016,0
11017,1
11018,1
11019,1
11020,0
11021,1
11022,1
11023,0
11024,1
11025,1
11026,1
11027,1
11028,1
11029,0
11030,1
11031,0
11032,1
11033,1
11034,1
11035,1
11036,0
11037,0
11038,1
11039,0
11040,1
11041,1
11042,1
11043,0
11044,0
11045,1
11046,0
11047,0
11048,1
11049,1
11050,1
11051,0
11052,0
11053,0
11054,1
11055,1
11056,0
11057,1
11058,0
11059,0
11060,1
11061,0
11062,1
11063,1
11064,0
11065,1
11066,1
11067,0
11068,0
11069,1
11070,1
11071,1
11072,0
11073,0
11074,1
11075,1
11076,0
11077,0
11078,0
11079,1
11080,1
11081,1
11082,0
11083,1
11084,0
11085,0
11086,0
11087,0
11088,1
11089,0
11090,1
11091,0
11092,0
11093,0
11094,1
11095,0
11096,0
11097,1
11098,0
11099,0
11100,0
11101,0
11102,0
11103,0
11104,1
11105,0
11106,1
11107,1
11108,0
11109,1
11110,0
11111,1
11112,0
11113,0
11114,1
11115,0
11116,0
11117,1
11118,0
11119,0
11120,1
11121,1
11122,0
11123,0
11124,0
11125,0
11126,0
11127,1
11128,0
11129,1
11130,0
11131,0
11132,1
11133,0
11134,0
11135,1
11136,1
11137,1
11138,0
11139,0
11140,0
11141,0
11142,0
11143,1
11144,0
11145,0
11146,1
11147,1
11148,0
11149,0
11150,1
11151,1
11152,0
11153,1
11154,1
11155,1
11156,0
11157,0
11158,1
11159,0
11160,1
11161,1
11162,1
11163,1
11164,1
11165,0
11166,1
11167,1
11168,0
11169,0
11170,0
11171,1
11172,1
11173,0
11174,1
11175,1
11176,1
11177,0
11178,0
11179,0
11180,1
11181,0
11182,0
11183,1
11184,0
11185,0
11186,0
11187,0
11188,0
11189,1
11190,0
11191,0
11192,0
11193,0
11194,0
11195,1
11196,1
11197,0
11198,0
11199,0
11200,1
11201,1
11202,1
11203,0
11204,1
11205,0
11206,0
11207,1
11208,1
11209,0
11210,1
11211,1
11212,1
11213,1
11214,1
11215,0
11216,1
11217,1
11218,0
11219,1
11220,0
11221,0
11222,1
11223,1
11224,0
11225,1
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,1
11233,0
11234,0
11235,0
11236,1
11237,0
11238,0
11239,1
11240,1
11241,0
11242,1
11243,1
11244,0
11245,1
11246,1
11247,1
11248,1
11249,1
11250,1
11251,0
11252,1
11253,1
11254,1
11255,0
11256,1
11257,0
11258,0
11259,1
11260,1
11261,0
11262,0
11263,0
11264,1
11265,1
11266,1
11267,1
11268,1
11269,0
11270,1
11271,0
11272,0
11273,0
11274,0
11275,1
11276,1
11277,1
11278,1
11279,0
11280,0
11281,0
11282,0
11283,1
11284,1
11285,0
11286,1
11287,1
11288,1
11289,0
11290,0
11291,1
11292,0
11293,1
11294,1
11295,1
11296,1
11297,0
11298,0
11299,0
11300,0
11301,1
11302,0
11303,0
11304,1
11305,1
11306,0
11307,1
11308,1
11309,0
11310,1
11311,0
11312,1
11313,1
11314,0
11315,1
11316,0
11317,1
11318,1
11319,1
11320,1
11321,1
11322,0
11323,1
11324,1
11325,0
11326,1
11327,1
11328,0
11329,0
11330,0
11331,1
11332,1
11333,0
11334,0
11335,0
11336,1
11337,1
11338,0
11339,0
11340,0
11341,1
11342,0
11343,1
11344,0
11345,0
11346,1
11347,1
11348,0
11349,1
11350,1
11351,0
11352,0
11353,1
11354,1
11355,0
11356,1
11357,1
11358,1
11359,1
11360,0
11361,0
11362,1
11363,0
11364,1
11365,0
11366,0
11367,1
11368,0
11369,1
11370,0
11371,1
11372,1
11373,0
11374,1
11375,1
11376,1
11377,1
11378,1
11379,0
11380,0
11381,1
11382,1
11383,1
11384,1
11385,0
11386,0
11387,1
11388,1
11389,0
11390,0
11391,0
11392,1
11393,1
11394,1
